redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.208,-1.72096,9.18223,0,0.452083,4.52633,9.19797,10.528,14.4255,17.3714,11.2929,7.27298
0.928,0.76069,10.2714,0,0.135072,0.772739,4.00745,4.99456,11.5483,14.6237,16.9291,14.9389
0.645,-0.977485,10.1035,1,0.0719981,1.44163,6.21918,7.11432,19.4969,29.7192,35.9563,25.0549
0.389,0.0044625,8.75933,1,0.66775,1.94809,2.67691,2.41409,2.61453,2.33292,1.82444,1.42263
0.208,-0.781683,9.30655,0,1.30291,10.5528,20.5405,23.5433,30.6061,33.7912,22.9199,17.9184
0.22,-0.806598,8.0939,1,0.914825,2.71226,3.37992,3.49457,3.61027,3.82659,2.14716,1.65539
1.574,1.33425,10.0685,1,0.378204,0.630509,1.2509,1.3451,3.21806,3.27499,4.14531,4.42168
0.817,1.35599,10.6798,0,0.36956,2.56326,13.4201,15.9862,42.2624,62.3101,78.1513,54.8268
0.375,0.50508,9.75311,0,1.07159,11.2658,27.7167,31.376,51.0815,64.4038,38.9756,32.8321
0.321,-0.620626,8.08003,1,0.377558,0.749761,1.40683,1.50772,2.23042,2.12702,2.19648,1.50605
1.047,-0.281191,10.8305,0,0.0840807,1.22027,8.04925,9.64502,17.8034,24.8024,32.5696,26.5692
0.835,0.769668,9.92545,0,0.312089,0.913102,3.46838,3.63889,7.78221,10.1939,11.007,9.36283
0.389,0.295223,9.32611,1,1.43799,7.02784,14.7814,17.272,24.3388,30.0313,24.3447,23.5295
1.988,1.70627,10.6786,1,0.286432,0.535854,1.09451,1.46335,6.67097,9.67789,16.6451,18.4372
0.729,0.208862,9.8375,0,0.228025,1.11401,5.05124,6.38035,10.0037,12.6066,10.9224,8.3988
0.489,0.615364,9.37019,1,2.01259,5.14753,8.56001,10.1773,9.9592,11.703,9.39236,6.14762
0.967,1.19482,10.4678,0,0.727357,2.07687,9.62959,11.5889,22.6527,32.3998,42.2363,31.9325
1.217,0.976373,10.7841,0,0.222931,0.847454,5.09277,6.68758,21.7521,34.2962,70.8499,74.3359
0.612,0.338122,9.36552,1,1.10256,2.89921,4.95573,5.50501,6.9634,8.26932,6.65823,4.71767
0.389,0.564662,10.0025,0,1.26719,17.1964,50.651,58.9011,124.167,171.375,138.318,127.687
0.389,0.679112,10.2768,0,0.893591,13.0011,35.6137,40.5263,73.9423,95.3882,68.276,56.2909
1.284,0.457897,10.3928,0,0.507557,0.903645,4.15335,5.93325,14.4403,20.1731,37.3585,36.3954
0.245,0.16715,9.85627,0,5.81182,84.1621,213.418,242.339,419.537,517.835,577.752,489.471
1.047,1.19296,10.0549,1,0.712995,1.32757,4.09238,4.38892,6.63384,8.60319,9.76796,7.57807
0.208,-0.320736,8.36307,1,2.26783,8.37953,13.2858,13.6308,15.7871,17.4555,11.7114,9.19377
0.321,-0.960869,8.46658,1,0.311671,0.816218,1.27841,1.17353,1.30803,1.47041,0.407252,0.199665
0.375,0.0428274,8.98934,1,1.14591,4.9139,8.63943,9.30723,11.3457,13.5973,10.2558,8.40813
0.072,-5.43989,7.55451,0,0.0982663,0.968267,1.7813,2.46506,2.41158,2.81278,1.1505,0.474713
0.489,0.379025,10.1408,0,0.863909,7.11417,20.9686,25.1725,51.0091,67.6715,63.0518,49.3094
0.389,-0.301916,8.96844,1,0.579363,2.30932,3.59973,3.41997,4.02048,4.60099,3.34056,2.91348
0.208,-0.877657,7.65995,1,0.494488,0.775959,0.923308,0.612557,0.911156,1.10599,0.773238,0.636139
0.928,0.513283,10.4958,0,0.139301,1.08271,5.4613,7.00048,13.0186,17.8411,19.8221,12.6183
0.987,0.688311,11.0159,0,0.220816,2.04413,14.4675,17.4292,34.8917,48.5856,69.0299,50.2259
0.348,-1.46829,8.22997,1,0.203981,1.09574,1.61855,1.85161,2.31498,2.15509,0.896845,1.1811
0.335,0.511669,9.45925,1,3.72787,10.9698,19.5467,19.0045,24.6151,29.0646,17.1502,18.5547
0.389,0.743026,9.44784,1,5.23347,17.4483,30.3557,32.1766,39.2582,45.774,29.2677,27.5472
0.817,1.123,10.4309,0,0.2388,2.145,9.29629,10.4183,24.4512,34.733,43.4006,30.638
0.389,0.333894,10.4298,0,0.706063,14.1874,40.2043,47.033,79.4254,101.571,64.8391,52.7652
0.781,1.01558,10.2218,0,0.333128,1.78059,6.93724,8.45529,14.2401,18.6353,16.9252,9.47706
0.348,0.105765,9.34644,1,1.40684,5.85172,11.0372,11.2589,15.0152,18.1405,11.7033,9.75704
1.353,-0.357124,10.9584,0,0.458797,1.54781,7.0468,12.0806,23.2103,29.5815,41.2824,43.762
0.196,-0.0799277,8.72992,1,6.82698,24.1969,37.7314,39.6891,46.8283,50.0719,48.7573,40.9523
0.232,-0.506052,8.59087,0,1.37542,10.5325,24.1631,28.0885,52.7879,72.5633,67.915,65.1005
0.967,1.0031,10.5681,0,0.210273,1.23809,7.63347,10.3786,20.2235,28.5686,45.2723,34.5383
0.817,0.218868,10.5237,0,0.105993,1.15689,6.42592,7.66121,14.5025,19.6341,20.5909,13.1445
0.909,0.70983,10.9938,0,0.109841,1.80103,13.6713,16.5962,39.574,60.4582,83.6729,60.0904
0.661,-0.473268,10.3197,0,0.144469,2.26861,9.47813,11.3325,20.4821,25.2788,25.2132,16.94
0.474,0.471169,9.90329,1,2.5031,9.30349,18.7202,23.4914,31.3022,38.4392,31.7308,28.4602
0.817,0.33667,10.6237,0,0.113154,1.34749,7.71655,9.981,16.7686,23.1326,32.1078,20.5524
0.612,-0.0326139,10.216,0,0.353147,2.59523,10.9559,12.8394,24.7265,32.1234,36.8078,20.3013
0.22,-0.142368,8.67294,1,3.07677,16.061,32.3746,36.5314,57.3057,67.5496,51.1419,43.5228
0.645,-0.142224,10.3611,1,1.60707,6.99504,17.6897,19.7837,32.3815,42.0967,39.932,27.9665
1.787,2.37399,11.0911,1,0.816455,2.45722,5.88571,7.49474,21.4156,30.1706,43.8544,48.4959
0.504,-0.20578,10.5591,0,0.363148,8.07234,26.3568,30.4538,53.4812,66.1455,52.3047,38.1895
0.105,-2.25362,7.48706,1,0.385073,1.1079,1.29416,1.1877,1.06422,0.497285,-99.9,-99.9
0.89,0.749177,10.675,0,0.206604,1.55027,9.98236,12.4241,32.2156,52.2074,88.9906,67.3858
0.348,0.118791,9.50037,0,1.08042,5.59206,11.2561,11.9721,16.7993,19.8565,10.1592,8.56002
0.232,-0.304377,8.99966,0,1.57383,15.372,39.1186,45.6851,82.9243,105.142,62.992,54.1619
1.109,-0.968838,10.8186,0,0.158739,1.10344,8.7676,12.2392,27.9928,41.5196,66.2517,52.7127
0.489,0.764053,9.61195,1,4.05567,12.1583,20.861,25.6709,27.511,32.8743,31.4399,27.2045
1.307,0.709128,10.7737,0,0.701462,1.21133,4.65275,6.40628,16.5754,22.2683,36.1182,34.5365
0.127,-2.1053,7.70778,1,0.497314,1.32269,1.51482,1.52129,1.53641,1.46154,0.430155,-0.281562
0.348,-0.108309,8.99083,1,1.14236,4.20324,6.82937,7.22675,8.37199,9.76285,6.491,6.52965
0.257,0.0510514,10.498,0,4.17862,66.2231,177.296,208.656,362.218,447.986,303.39,248.577
1.152,-1.16924,10.5127,0,0.243886,0.718706,4.98943,6.19442,14.114,20.4253,30.5057,27.3819
0.948,1.30644,9.94604,1,1.86093,2.69794,6.49256,7.50062,8.11698,9.82408,11.0119,8.24606
0.661,-0.440739,10.621,0,0.277388,4.43945,20.0545,23.9305,46.4632,61.603,70.3441,45.7975
0.645,-0.13244,10.259,0,0.271109,3.57483,15.8764,18.6417,34.7231,45.8946,47.9275,33.2695
0.375,0.0255689,9.33675,0,0.606312,5.91422,15.4112,17.6032,32.6656,43.3249,31.4176,28.7237
1.152,1.41494,10.6266,0,0.365327,1.32905,6.12678,7.15933,16.5896,26.2332,41.8638,38.5202
1.047,0.302733,10.9846,0,0.124567,1.47841,12.1419,15.7909,34.3373,50.1117,73.997,59.8402
0.781,1.02531,9.79947,1,1.0445,2.35085,5.54807,5.82984,6.77093,7.82385,8.05006,5.33863
0.628,-1.21329,10.8796,0,0.315985,9.30674,40.0814,46.3353,83.4956,107.48,122.691,84.2326
0.817,1.37524,10.354,0,0.848334,3.75843,13.8027,14.0075,29.0671,40.1747,46.1616,38.7937
0.232,0.0564998,9.69759,0,2.30492,23.8493,62.4386,74.8435,141.015,181.316,106.413,94.2113
0.781,1.62311,10.3807,1,2.32294,7.47424,21.7625,25.404,53.9607,77.5744,110.942,77.5781
0.694,0.414151,10.7095,0,0.398,5.71018,25.2431,30.8682,56.5828,75.9113,100.843,71.4693
0.781,0.314449,10.2181,0,0.182036,1.52425,7.47054,9.29873,17.2041,22.5156,31.2707,19.5992
0.781,0.881238,9.83847,1,0.982607,2.085,5.7962,6.36419,9.46489,11.2643,13.7104,9.47816
0.967,0.89533,9.82796,0,0.239955,0.594446,2.88717,3.87985,12.3137,17.3566,27.4669,26.8875
1.047,1.31808,10.2159,1,0.444074,1.21666,4.39823,5.33363,9.81104,15.2669,23.1003,19.62
0.375,0.649605,9.52436,1,4.86645,22.9674,44.5663,48.526,70.471,86.0507,65.1965,62.3236
0.909,-0.307377,10.7095,0,0.090864,1.34039,8.47274,10.0771,21.6835,29.5379,40.4477,26.8817
0.474,-0.864099,10.0032,1,0.405419,6.85145,25.2435,30.6366,74.0176,106.446,113.763,91.8429
1.815,1.40725,11.1445,0,0.326992,0.762402,2.21439,2.11264,13.0287,19.0104,29.8149,36.7583
0.348,0.639158,9.47534,0,4.73848,25.184,54.4272,59.933,93.9658,116.684,78.586,71.5809
0.105,-1.01033,8.0479,1,2.63714,9.20222,14.1611,15.3949,16.7094,15.0774,9.91942,7.62977
0.417,0.501861,9.24539,1,2.55905,8.39359,13.4958,14.6362,16.5176,18.4775,11.8143,10.4314
0.389,0.448171,10.3231,0,1.65818,26.8189,71.221,83.6882,146.979,186.68,129.91,109.802
0.729,0.636915,10.8373,0,0.261454,3.75291,20.1229,24.5242,43.6642,58.7768,63.2042,39.9341
0.746,0.567858,10.3786,0,0.143999,1.54735,7.54082,9.04899,16.0168,20.6346,22.4447,14.1622
0.116,-1.1581,7.91427,1,2.46768,8.95795,13.9315,15.6552,16.905,15.9188,16.0454,11.8631
1.027,0.302131,11.1151,0,0.208204,2.13174,15.8491,20.7969,39.712,56.0522,85.1424,60.8945
0.781,1.28182,10.2427,1,1.93311,5.1546,13.7053,15.0111,22.4593,28.7484,33.5137,23.0536
0.474,-0.204976,10.1497,0,0.298482,4.14959,12.6532,14.3486,25.5575,31.0533,22.3524,17.9107
0.711,1.14655,9.7185,1,1.93822,4.23307,7.65798,7.65439,11.3518,13.5547,14.1871,10.1779
0.645,-1.68933,9.22344,1,0.157867,0.628875,1.38191,1.54492,0.900555,2.04573,2.02476,1.87607
0.799,1.05271,10.2432,0,0.265737,1.79292,7.31566,8.92088,20.8191,30.7653,35.1853,25.1928
1.217,1.33411,10.3683,1,1.23925,2.04003,5.67062,6.0352,9.37759,11.9621,16.3247,15.6939
0.781,1.24248,10.1502,1,1.47896,3.90197,11.3333,12.2492,20.083,25.7327,30.3146,20.9524
0.375,-0.462766,8.3572,1,0.460517,0.95063,1.22145,1.25919,1.46344,1.39737,1.41967,0.848962
0.22,-0.484986,9.14944,0,1.36477,9.10464,19.5401,22.3343,36.3607,44.3671,29.0419,23.9223
0.173,-2.94179,7.59341,1,0.212499,0.525496,0.767581,0.952699,0.69245,0.88379,0.152825,0.25602
0.22,0.137057,9.66782,0,8.4388,95.0505,229.537,268.519,478.252,592.023,510.837,428.04
0.909,0.563,11.1482,0,0.117484,2.39992,17.2809,20.3193,44.4839,62.8228,79.5312,53.2966
0.22,0.509883,9.29674,1,12.084,57.7904,113.807,128.916,188.45,217.055,139.194,120.827
0.375,0.828405,10.0192,1,4.00046,19.2079,40.4275,44.4443,71.3752,89.6426,52.5804,49.9057
0.504,-0.167098,9.64455,0,0.480909,2.73734,6.96868,8.23218,14.0794,17.4739,14.755,11.7485
0.711,0.29874,10.5391,0,0.112501,1.79385,9.68294,11.4497,23.2825,31.5684,31.5338,19.8266
0.781,1.1223,10.0481,1,1.27481,3.20219,8.5648,9.55758,13.3211,16.2796,19.0158,13.7648
0.321,0.086902,8.73875,1,1.89924,4.46478,6.25801,5.94217,6.48639,6.902,4.96083,4.49372
0.694,0.769084,9.71142,1,1.81919,3.34873,5.87865,5.65672,6.41241,7.09764,6.20506,4.95144
0.89,0.834866,9.92756,1,0.640248,1.36693,4.28217,4.06741,6.43344,8.83179,10.0548,6.62465
0.948,0.965011,9.73492,1,0.896693,1.29314,3.55942,3.69311,4.59846,5.33693,6.48423,4.48894
0.612,0.279035,9.3376,1,0.736687,1.92048,3.50262,3.19493,4.63418,5.11867,5.17146,3.84306
0.361,-0.327198,9.47451,0,0.282164,2.79676,6.26718,6.71064,9.74056,11.9736,6.26158,4.85819
0.872,1.21445,9.94203,1,1.63839,2.77291,6.92439,7.50528,9.23127,10.8004,13.1406,9.06643
0.46,-1.94881,10.6605,0,0.385337,10.7757,31.3892,36.0652,65.1496,84.0822,51.4921,40.8186
0.375,0.044209,9.06638,0,1.07399,6.07497,12.6891,13.7244,24.0892,32.9489,31.9829,32.0877
0.711,0.751236,10.6183,0,0.50682,3.97217,20.3866,24.9909,55.2573,79.3075,103.11,64.7466
0.232,0.126303,9.34505,1,4.53694,17.2468,30.5233,33.7175,43.6354,49.2311,30.2949,28.1589
0.746,0.801289,10.1359,0,0.159335,1.25647,5.04043,5.90526,10.5983,13.9016,15.0498,10.0785
0.948,0.514326,10.8031,0,0.150173,1.52496,9.46089,10.8851,22.6597,31.2331,37.8523,25.1699
1.284,1.35188,10.0882,0,0.167747,0.599185,2.46656,3.40053,10.0937,13.2226,21.6267,17.9986
1.152,1.13401,10.2013,1,1.05642,1.76227,4.76073,4.46434,6.78896,8.28743,10.9177,8.99011
0.22,-0.792844,8.97789,0,0.822539,4.82391,8.80644,9.27843,11.976,13.1858,8.30927,6.5628
0.909,0.951484,10.8543,0,0.147061,1.5687,10.8481,12.7091,28.8835,40.9953,54.5671,37.5061
0.257,-0.333235,10.3679,0,3.00459,52.2617,131.854,154.215,257.73,312.312,257.803,211.361
1.027,0.0903288,10.5914,0,0.174435,1.08475,6.96973,8.68009,16.7856,23.5908,36.4895,27.9306
0.489,0.400335,10.0717,0,1.27146,11.2665,29.8306,37.456,64.9338,87.7685,138.25,192.749
1.195,1.26617,9.67007,1,0.798796,1.2599,2.88879,2.89231,4.00718,5.42851,7.39489,6.2234
0.645,-1.07703,10.6065,0,0.199277,3.99201,16.1759,18.9256,32.6269,42.6998,42.2111,27.7745
0.781,1.03313,9.65674,1,1.23228,2.48716,5.35359,5.05289,6.48449,7.36105,7.24543,5.40035
0.051,-3.40626,6.87791,1,0.380806,1.04423,1.21059,1.41786,1.30561,1.07348,0.400607,0.465646
0.208,-3.14567,8.87066,0,0.372078,2.67598,4.9768,5.05849,6.96763,7.26591,3.66055,2.98351
0.799,0.862778,10.0459,1,0.493558,1.88855,5.98932,6.29334,11.5394,15.8357,21.1448,14.2001
0.909,0.871052,11.0161,0,0.188165,2.38477,16.0613,18.6951,39.0366,54.556,70.6393,47.7627
0.474,0.368303,9.77519,1,2.49967,7.39819,12.3829,15.5876,17.2136,19.9234,15.2905,14.2929
0.661,0.344599,9.55988,1,1.12764,2.9825,6.29968,6.94866,8.54614,9.80822,9.8024,6.5899
1.068,1.25149,10.1804,1,1.1923,1.96593,5.38763,6.15413,8.15592,11.0842,13.5341,10.9184
0.208,-0.721865,7.85956,1,1.14483,2.69784,3.31321,3.30107,3.52943,3.05507,1.88429,1.42023
0.817,0.824799,10.503,0,0.159567,1.5565,8.18527,9.21148,16.8793,23.42,26.0169,19.2825
0.232,-0.288212,8.88378,1,1.98001,9.39114,15.4666,16.9845,20.9745,23.5633,13.6074,10.9234
0.375,0.214743,9.24059,0,1.33692,13.4479,37.3445,43.443,94.245,129.85,134.597,120.128
0.645,-1.51896,10.2085,0,0.107105,2.30227,8.78735,10.2991,17.02,20.7648,25.9748,18.2308
0.58,0.725492,10.0535,1,2.59171,9.60975,19.1263,21.9886,32.9986,40.3165,38.4652,29.9341
0.361,0.0923607,10.3214,0,0.772954,13.8265,35.3294,40.8464,67.1182,83.8924,51.6382,42.3783
0.729,1.11442,10.1506,1,0.93832,3.98404,11.5483,13.3046,23.1831,30.6258,35.9512,24.7251
0.138,-0.525509,8.51409,1,4.46701,19.6654,30.3499,32.5656,35.9605,34.7702,25.4345,20.5179
0.474,-0.614453,10.6591,0,0.429572,13.0666,37.7693,42.8792,75.5155,92.13,74.8041,58.4647
1.13,-1.01295,11.1204,0,0.0834138,1.20406,10.6813,14.9596,37.2276,55.2911,102.433,83.3979
0.781,1.10236,9.91403,1,0.295708,1.84466,6.22696,7.32143,14.7312,20.3805,21.2504,15.8755
0.729,0.766974,9.73962,1,0.775083,2.04204,5.5004,5.67525,10.8288,15.1965,19.0314,14.1769
1.33,0.88914,10.3794,1,1.04674,1.795,4.40676,5.49039,11.1964,13.817,24.2762,22.5405
0.348,0.239162,9.4379,0,1.57066,12.7809,31.3068,35.0165,58.7966,74.6917,50.542,46.9061
0.474,-0.378248,9.71947,0,0.710583,4.26572,8.56641,10.1316,13.5907,16.2513,12.1587,9.69418
0.799,1.15639,9.95839,1,2.54423,4.18304,9.5622,9.45625,11.9994,14.4362,17.109,11.6683
0.89,0.996803,10.5443,0,0.655826,2.44861,12.6197,14.89,37.4772,58.8979,105.075,77.5166
0.116,-2.32672,7.53533,1,0.244277,0.767095,1.01365,0.900787,1.04412,0.701586,0.650135,-0.0846195
1.217,1.03875,10.322,1,0.622328,1.298,3.88095,4.74703,8.358,11.4241,17.0818,16.7304
0.711,0.609656,10.657,0,0.215573,2.95907,14.4112,17.0785,31.691,41.8185,43.3624,28.307
0.817,0.917269,10.637,0,0.647171,3.18604,16.86,20.4751,43.8444,63.0302,92.8896,63.5879
0.729,0.812941,9.84279,1,1.73693,3.45771,7.37916,7.25125,9.38249,10.6477,11.0598,7.15342
0.746,0.893794,10.2663,0,0.237434,1.93143,8.78474,11.1511,25.7274,38.0269,50.817,34.2012
1.088,-1.10743,10.1801,0,0.21877,0.657542,3.22942,4.08392,7.03343,9.49128,16.4296,12.4879
0.781,0.52349,9.70849,1,1.08726,2.23034,5.12151,6.50172,7.49423,8.23726,15.158,11.4733
0.799,0.894481,9.6811,1,1.27387,2.02045,4.79703,4.22795,6.65748,7.66317,8.26048,5.869
0.375,0.387058,10.0373,0,1.11437,10.9331,23.1293,26.2377,39.1361,47.8056,26.7705,21.9007
1.217,0.865655,10.0628,1,0.95829,1.39366,3.40603,3.90693,5.54844,6.61003,11.2512,11.5623
0.661,0.554477,10.1288,1,1.50603,5.39804,14.8021,16.378,26.4058,33.7575,36.2147,24.6123
0.389,0.300631,9.15526,0,1.55518,16.0422,41.2546,48.6598,80.3531,100.248,74.9803,62.4892
0.89,0.685504,9.75177,1,0.352468,0.884628,2.67801,2.83186,4.00719,5.58014,7.06985,5.3251
0.361,0.258342,10.765,0,2.98171,63.2902,169.762,195.345,346.046,439.844,415.721,335.82
0.763,0.289646,10.2864,0,0.0818472,1.15327,5.33963,5.9977,10.1294,13.3136,13.6782,8.46618
0.89,1.56501,10.4075,1,1.64782,4.5309,14.6476,16.3861,28.4674,41.4803,55.9148,40.3602
0.22,-0.439889,9.14466,0,1.69518,8.16393,14.3249,14.6258,19.1284,20.7,12.4428,11.8946
0.348,-0.508425,9.75174,0,0.356992,5.01087,11.0813,12.1617,18.1116,21.9398,10.4917,8.19821
0.01,-4.07356,5.0022,0,0.450093,0.509833,1.21825,1.50445,1.82547,0.846163,0.474726,0.389609
1.173,-0.635519,10.6554,0,0.429731,1.20454,7.53483,9.92832,24.1356,37.054,66.482,55.4252
0.348,0.26989,9.36671,0,1.42359,9.18546,21.165,23.5675,36.8395,46.1246,26.8805,23.9054
0.161,-3.70514,7.86456,0,0.272774,1.45443,1.75053,1.81478,2.16106,1.76245,5.6802,3.38123
0.051,-1.79791,7.24981,1,3.38994,7.34762,9.60591,9.84582,10.1447,8.08314,5.10732,3.99739
0.335,0.0319987,9.52451,1,1.34173,7.156,11.8187,12.538,15.1636,16.7918,9.65314,7.85
0.232,-0.175727,9.08878,1,2.44576,8.88979,14.3404,15.6768,19.9029,22.7892,13.8372,11.7822
0.58,0.423016,9.57097,1,0.849721,2.70594,5.37207,5.94544,9.65099,12.5979,11.0689,8.60435
0.817,1.29023,10.6588,0,0.724341,4.16423,18.7573,22.826,49.5464,73.7898,109.365,76.6303
0.645,-0.950103,10.4481,0,0.156175,3.10591,13.1504,15.343,29.1429,37.7084,39.8691,27.2838
0.184,-2.60277,9.22359,0,1.45478,11.2165,22.472,24.8607,31.7152,31.3323,23.7785,17.9617
0.948,1.22052,9.97063,1,0.799333,1.77513,4.84636,5.15734,9.29866,12.0571,15.4159,11.2159
0.257,-3.22653,9.30651,0,0.250041,2.9255,6.72056,7.91569,10.8091,13.1361,6.07488,4.91858
0.661,0.731139,10.2374,1,2.48238,7.94585,19.2983,21.9256,33.0873,41.1074,44.7687,30.5477
0.729,0.614358,9.85041,1,0.517189,1.82918,5.16464,5.63657,8.90219,11.5461,11.7689,8.33988
0.853,1.31983,10.1055,1,1.29768,3.39701,10.0661,11.0019,18.9408,26.7768,41.7904,28.7955
0.817,1.19175,11.1428,0,0.453101,5.97456,33.9128,40.6729,76.955,105.72,137.826,90.8868
0.348,0.150531,10.019,0,1.25247,16.5037,38.4699,44.3048,65.8131,81.5729,45.3306,36.3261
0.909,-0.0679112,10.1481,0,0.0802547,0.791527,4.18998,4.63484,8.748,9.2978,17.9178,21.4234
0.375,0.311164,10.1793,0,0.525584,9.20997,24.6901,28.6403,47.1343,58.5373,33.0032,23.823
0.208,-0.530996,8.31454,1,2.01877,8.55614,13.9964,14.9054,17.5558,18.2536,15.4363,10.9402
0.661,-0.248938,10.5255,0,0.126245,3.11612,15.134,18.2198,36.1377,48.7152,57.431,36.2044
0.853,1.19055,10.2318,1,0.738959,2.38635,8.59107,8.90467,16.602,22.6492,28.0492,20.2155
0.208,0.129549,8.97055,1,5.96078,21.3684,35.9387,38.1121,46.1899,49.5848,30.4,24.1746
0.565,0.838721,9.32219,1,2.42946,4.00083,5.29896,6.23668,5.97831,6.40248,5.67691,4.60175
0.116,-0.515655,8.58618,0,6.74777,41.643,86.6338,101.08,158.138,169.072,128.168,94.6225
0.127,-1.01836,9.36219,0,4.32674,32.3241,64.949,72.5235,93.6064,90.6839,61.1224,43.1687
0.335,0.226487,9.09496,1,1.93408,7.16639,12.1609,12.19,14.3411,17.7206,12.0859,10.6442
0.184,-3.15123,7.75942,1,0.177295,0.61954,0.752705,0.599004,0.985197,0.813131,0.161646,-99.9
0.781,1.0598,10.7561,0,0.64443,4.07865,18.915,23.9103,42.577,58.3289,61.8458,39.058
0.335,-0.034612,9.63559,0,0.512803,5.10932,10.8451,12.0914,17.0621,20.0581,10.2293,8.20895
0.89,0.763154,9.40687,1,0.804108,1.08946,2.44639,2.62704,2.84744,3.43824,5.03615,4.67337
0.335,0.201204,9.10693,1,2.58679,11.2451,21.095,22.4875,29.9122,35.7616,30.1863,26.6531
1.047,1.6066,10.4491,1,1.05327,2.58046,9.08657,9.77656,17.2621,24.1526,31.6326,23.7284
1.047,-0.235042,10.9736,0,0.0547078,1.24854,9.55105,11.8039,24.5602,34.1393,51.0215,40.7606
0.612,0.530721,10.1025,0,0.680394,3.39426,9.72229,9.87173,16.0245,21.0816,16.6928,12.7366
1.239,1.08165,10.7083,1,0.4978,1.26193,6.04087,8.29685,22.9702,36.9594,80.9897,80.442
0.245,-0.775342,10.2073,0,2.36601,32.158,72.022,86.7195,129.073,156.307,97.914,80.4733
0.661,0.710131,10.3911,1,2.85558,9.63765,24.7988,28.5788,44.7165,56.8138,62.5853,42.304
0.361,-0.345653,7.90923,1,0.315092,0.950104,0.844578,0.60425,0.607274,0.545597,0.211883,0.394326
0.22,-0.160338,8.67799,1,2.7643,12.2076,21.214,23.1728,28.9129,31.7804,19.5143,16.9654
0.361,0.373601,9.73675,0,0.790155,10.1877,27.6351,32.9183,64.4113,88.5687,62.1939,50.2913
0.361,0.26842,9.20761,1,2.03326,6.52718,13.1452,15.9611,25.5841,32.8073,45.3799,41.8635
0.094,-1.19085,7.96866,1,3.50254,11.3198,17.4146,18.8191,20.7525,17.5323,19.4741,13.9807
0.645,-1.22306,10.2091,0,0.621149,4.06048,13.0188,15.233,28.1213,36.9404,41.9006,29.6183
0.799,1.10138,10.1938,0,0.430916,2.18129,7.59661,8.63437,14.9795,19.8312,20.5931,14.4799
0.909,0.0955085,10.9686,0,0.153444,2.19384,14.7501,17.7922,40.2695,56.8242,76.0415,55.3324
0.565,0.750532,8.9905,1,2.28326,2.74846,2.72418,3.03826,3.23705,2.87971,2.30672,1.60925
1.109,0.723641,10.0591,1,0.76783,1.21357,3.29012,3.45578,4.50629,4.99962,6.18598,5.37552
0.645,-0.511462,10.8653,0,0.579766,8.1915,35.3487,42.1363,73.693,97.8664,99.6342,65.0115
0.645,0.146743,9.29482,1,1.24302,3.19202,5.74499,6.59204,9.21611,11.1859,34.0096,29.4569
0.196,-0.0958069,8.57697,1,3.91457,12.9309,19.2562,20.7425,22.7626,23.5599,17.0661,13.7999
0.987,1.12326,10.1509,1,1.41313,2.43137,7.11012,7.72617,10.691,13.5847,18.3506,13.8684
0.504,-0.0882635,9.69452,1,1.17079,4.59704,8.53716,9.41388,13.5719,15.8799,12.9147,9.25012
1.007,-0.972716,10.7112,0,0.152883,1.10286,7.94143,9.43045,16.7064,22.3024,29.0485,22.2195
0.661,0.197112,10.7349,0,0.221268,4.30907,21.4771,25.5938,51.5052,70.2923,73.5728,45.9483
0.645,0.232201,9.82777,1,1.4461,4.80144,11.3588,12.8449,19.7342,24.1282,23.7289,16.5689
0.01,-3.70668,5.73385,1,1.98988,4.62862,7.2881,9.2879,18.458,24.5681,65.4847,98.0181
0.729,0.700489,9.77922,1,1.01926,2.341,5.51686,5.87997,7.76417,9.61914,10.335,7.21595
0.928,1.16556,10.1077,1,1.91157,3.67595,7.99653,9.40972,9.92525,7.76107,8.26075,5.93496
0.661,-0.717005,10.8417,0,0.305224,5.47231,27.5493,32.3405,64.242,90.0779,97.133,62.311
0.987,0.474922,10.7693,0,0.0595323,1.25909,8.12095,9.66947,19.2986,27.7585,37.1955,28.9732
0.375,0.261974,9.81521,0,0.82664,9.52276,28.16,33.4782,67.7722,90.7521,82.3876,67.3675
0.01,-3.97156,5.25195,0,0.859599,0.921855,1.30809,2.01585,1.33372,1.54768,1.52859,0.062768
0.127,-1.37839,8.22317,1,1.11992,3.82761,5.53894,6.12736,6.73234,6.1597,3.28554,1.48431
0.711,0.212068,9.44943,1,0.536478,1.20069,2.76816,3.09773,3.73708,4.60716,4.25088,2.56376
0.348,-0.255514,9.16957,0,0.311707,1.92421,4.26348,4.35815,5.8082,6.75793,4.48259,3.27693
0.348,0.231401,9.91918,0,0.677179,11.7813,32.1301,37.6429,68.1819,93.2671,60.5501,52.9058
0.03,-2.91699,5.99062,1,0.30711,0.62465,0.62559,0.816164,0.444643,0.260966,0.188444,0.15685
0.909,-0.535153,10.6836,0,0.06576,1.10411,6.79082,8.03224,16.162,21.7713,24.996,16.2676
0.127,-1.74958,8.57285,0,0.682844,4.35864,8.88527,10.322,13.4275,15.4311,7.56975,6.99062
0.948,0.0300434,10.9464,0,0.0314198,1.67643,11.5871,13.8252,26.7023,37.9546,50.4367,35.7001
0.46,-1.06409,9.99651,0,0.179843,4.30056,13.43,15.6326,28.0595,34.8911,26.092,19.7839
